Agg_ASST,simp_ASS,LARC,AUTO,DATE,O3,PM25,PRCP,TMAX,UV,holi,fri,sat,sun,Chicago,NY,LA,Phil,Phoen,Atl,SanFran,Houston,Boston,Indianapolis?
45,166,157,19,2017-03-26,0.026,8.811111111,0.3,62,2.27,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,53,93,21,2017-03-26,0.037333333,8.44,0,45,0.56,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17,,77,14,2017-03-26,0.054466667,4.79,0,82,8.06,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,18,17,16,2017-03-26,0.048875,6.853846154,0,67,8.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0
69,119,253,15,2017-03-26,0.0345,7,0.12,44,2.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7,,35,7,2017-03-26,0.0435,7.86,0.34,79,2.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,0,170,26,2017-03-26,0.0436,15.4,0,83,9.32,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,15,18,2,2017-03-26,0.042,6.611111111,0,41,4.79,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,,58,12,2017-03-26,0.0406,5.177777778,0.65,65,4.77,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,158,151,29,2017-03-27,0.027444444,8.82,0,52,4.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,75,139,22,2017-03-27,0.013,17.3,0.11,60.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,,88,16,2017-03-27,0.0516,5.366666667,0,83,4.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,13,11,10,2017-03-27,0.04625,8.2875,0,68,7.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,103,312,12,2017-03-27,0.0115,9.418181818,0.2,50,0.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,,52,6,2017-03-27,0.038,8.366666667,0.03,78,7.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0,201,42,2017-03-27,0.037571429,17.26,0,84,8.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,11,12,4,2017-03-27,0.029,8.383333333,0.48,44,0.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,,65,18,2017-03-27,0.03,9.766666667,0.27,64,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,149,151,28,2017-03-28,0.0345,5.633333333,0,50,4.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,75,132,26,2017-03-28,0.012333333,12.7,0.49,54,3.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,,105,14,2017-03-28,0.044733333,2.35,0,79,6.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,127,329,15,2017-03-28,0.026,5.727272727,0.65,45,1.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,15,15,7,2017-03-28,0.0499375,8.2625,0,73,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,,53,6,2017-03-28,0.041,7.666666667,0.05,81,4.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,0,171,29,2017-03-28,0.033333333,11.3,0,84,6.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,8,18,2,2017-03-28,0.032,5.266666667,0.72,40,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,,69,9,2017-03-28,0.0344,7.2,0.01,57,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,145,168,23,2017-03-29,0.0352,6.38,0.11,49,3.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,83,119,24,2017-03-29,0.042666667,4.84,0,62.5,6.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,120,299,10,2017-03-29,0.03725,3.314285714,0,59,5.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,,112,17,2017-03-29,0.049133333,3.566666667,0,85,7.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,27,17,6,2017-03-29,0.050857143,8.6,0,75,8.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,,35,10,2017-03-29,0.059,13.1,0,85,8.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,203,24,2017-03-29,0.030266667,9.54,1.14,81,8.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,21,18,1,2017-03-29,0.035,4.888888889,0.06,47,4.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,,72,27,2017-03-29,0.0412,5.714285714,0,60,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,130,166,28,2017-03-30,0.0307,8.257142857,1.84,45,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,81,116,31,2017-03-30,0.039333333,6.075,0.065,52,6.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,132,298,8,2017-03-30,0.0325,4.52,0,53,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,,93,16,2017-03-30,0.051533333,7.611111111,0,90,7.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,19,11,7,2017-03-30,0.0476875,10.8125,0,68,7.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,,32,11,2017-03-30,0.0445,10.26666667,0.17,82,5.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,203,33,2017-03-30,0.0432,4.475,0,77,8.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,21,25,4,2017-03-30,0.042,6.5,0,48,5.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,,53,8,2017-03-30,0.0392,6.1,0.51,73,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,157,181,30,2017-03-31,0.040666667,5.366666667,0.02,44,3.09,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20,71,82,18,2017-03-31,0.0385,4.35,1.415,48.5,0.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,116,301,15,2017-03-31,0.03925,2.288888889,2.1,46,1.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27,16,10,14,2017-03-31,0.047545455,10.0875,0,72,7.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17,,85,16,2017-03-31,0.045071429,10.08888889,0,70,5.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,,51,7,2017-03-31,0.045,1.9,0.15,73,7.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46,0,200,29,2017-03-31,0.053,5.325,0,84,9.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,15,17,4,2017-03-31,0.04,6.15,0.87,40,3.77,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,,61,20,2017-03-31,0.0314,3.266666667,0.42,58,1.86,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,138,192,29,2017-04-01,0.042111111,6.672727273,0,59,4.97,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15,51,82,16,2017-04-01,0.0395,3.54,0.005,52.5,3.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54,150,380,7,2017-04-01,0.03475,2.693333333,0.01,48,2.16,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20,,97,25,2017-04-01,0.05,7.111111111,0,73,5.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17,16,9,12,2017-04-01,0.05,10.82307692,0,68,8.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8,,43,10,2017-04-01,0.0515,4.166666667,0,77,8.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41,0,200,27,2017-04-01,0.046533333,7.066666667,0,79,9.03,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,12,19,5,2017-04-01,0.037,5.225,1.56,38,1.36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,,67,5,2017-04-01,0.041,4.225,0,57,3.26,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,171,145,27,2017-04-02,0.040444444,10.06,0,61,2.88,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,54,100,16,2017-04-02,0.0485,6.075,0,63.5,5.54,0,0,0,1,0,0,0,1,0,0,0,0,0,0
61,173,260,6,2017-04-02,0.0425,3.983333333,0,63,5.24,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12,,87,22,2017-04-02,0.055,6.6625,0,82,8.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,24,5,7,2017-04-02,0.050625,12.925,0,71,8.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7,,30,9,2017-04-02,0.0515,6.366666667,0,82,8.42,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,0,152,27,2017-04-02,0.0282,10.42,0.05,82,3.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,18,17,3,2017-04-02,0.043,7.85,0,57,4.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,,42,9,2017-04-02,0.045,9.133333333,0,64,5.14,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,140,159,23,2017-04-03,0.026,10.54,0.19,54,1.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,67,113,22,2017-04-03,0.052,9.65,0.25,68.5,5.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,,83,11,2017-04-03,0.0538,6.2375,0,85,8.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,138,416,11,2017-04-03,0.041,7.366666667,0.03,63,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,23,15,7,2017-04-03,0.0418125,12.725,0,64,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,,51,8,2017-04-03,0.0355,6.233333333,0.53,69,1.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,0,180,38,2017-04-03,0.052466667,5,0,86,8.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,11,23,3,2017-04-03,0.035,6.8,0,55,5.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,,74,11,2017-04-03,0.0412,6,0.1,70,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,147,133,26,2017-04-04,0.0395,6.963636364,0.02,56,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,78,108,22,2017-04-04,0.041,6.516666667,0.145,77,5.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,,109,19,2017-04-04,0.0556,3.888888889,0,79,7.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,106,276,7,2017-04-04,0.0335,5.657142857,1.6,54,2.43,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,20,9,15,2017-04-04,0.05,11.73076923,0,67,8.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,,51,5,2017-04-04,0.052,6.16,0,82,8.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,184,37,2017-04-04,0.051066667,8.266666667,0,85,9.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,19,3,2017-04-04,0.036,4.966666667,0.68,43,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,,56,10,2017-04-04,0.0362,5.614285714,0,61,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,130,153,28,2017-04-05,0.0377,6.357142857,1.04,47,0.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,60,119,23,2017-04-05,0.0515,6.04,0,68.5,6.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,,106,18,2017-04-05,0.056733333,4.688888889,0,85,8.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,131,325,8,2017-04-05,0.035,8.12,0,63,6.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,18,13,11,2017-04-05,0.0595,13.2875,0,76,8.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,,37,5,2017-04-05,0.032,4.433333333,4.27,67,7.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,0,205,27,2017-04-05,0.043666667,7.78,0.01,74,8.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,9,14,6,2017-04-05,0.035,5.4,0,41,4.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,,58,14,2017-04-05,0.0358,3.7,0.46,60,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,149,166,30,2017-04-06,0.0393,3.833333333,0.29,51,3.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,61,115,25,2017-04-06,0.0365,4.92,1.29,58.5,0.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,119,273,10,2017-04-06,0.03075,2.96,0.85,54,0.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,,90,21,2017-04-06,0.059,6.844444444,0,91,8.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,24,6,9,2017-04-06,0.049923077,13.375,0,70,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,,57,7,2017-04-06,0.039,1,0,61,3.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,202,29,2017-04-06,0.050866667,7.325,0,79,8.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,13,17,1,2017-04-06,0.035,4.216666667,1.36,53,3.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,,48,10,2017-04-06,0.0362,2.366666667,0.14,49,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,121,163,30,2017-04-07,0.0463,3.55,0,54,5.32,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9,58,107,17,2017-04-07,0.036,4.083333333,0,51,3.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46,129,320,13,2017-04-07,0.031333333,2.9,0,53,2.78,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19,,94,23,2017-04-07,0.054733333,7.4,0,90,8.91,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25,17,12,12,2017-04-07,0.0538125,8.492307692,0.05,66,8.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10,,41,5,2017-04-07,0.046,3.04,0,64,6.77,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39,0,229,34,2017-04-07,0.063857143,8.7,0,80,9.04,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,6,24,3,2017-04-07,0.028,5.766666667,0,54,4.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,,60,9,2017-04-07,0.0412,2.555555556,0,54,4.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,155,158,26,2017-04-08,0.051,5.866666667,0,68,6.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27,71,91,22,2017-04-08,0.049,5.55,0,60,5.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0
58,164,267,17,2017-04-08,0.040666667,2.954545455,0,58,5.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18,,75,17,2017-04-08,0.051533333,5.344444444,0,89,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27,21,12,10,2017-04-08,0.049625,6.8125,0.33,65,7.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6,,45,8,2017-04-08,0.0575,5.866666667,0,71,7.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41,0,197,34,2017-04-08,0.056,6.44,0,80,9.05,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,12,20,4,2017-04-08,0.033,6.18,0,49,4.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,,57,9,2017-04-08,0.0508,7.666666667,0,66,6.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,190,158,27,2017-04-09,0.055,9.466666667,0,77,5.61,0,0,0,1,1,0,0,0,0,0,0,0,0,0
29,46,110,19,2017-04-09,0.057,8.85,0,69.5,6.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0
61,159,289,13,2017-04-09,0.044333333,5.3,0,68,5.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14,,81,10,2017-04-09,0.060733333,6.422222222,0,80,8.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,22,13,7,2017-04-09,0.0550625,7.625,0,68,7.85,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,,41,6,2017-04-09,0.0615,10.93333333,0,77,8.19,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53,0,158,45,2017-04-09,0.051,5.85,0,81,9.41,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,18,13,2,2017-04-09,0.045,6.033333333,0,66,5.51,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12,,56,14,2017-04-09,0.0566,7.866666667,0,77,6.95,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,130,129,30,2017-04-10,0.0424,8.481818182,0.32,78,2.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,72,94,24,2017-04-10,0.062,10.06666667,0,80.5,6.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,,87,13,2017-04-10,0.064333333,7.8,0,85,8.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,15,12,4,2017-04-10,0.06,9.3,0,71,8.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,160,351,7,2017-04-10,0.043,10.7,0,73,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,,58,9,2017-04-10,0.0595,10.84,0,79,8.34,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,181,24,2017-04-10,0.041,7.35,0.01,80,2.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,13,18,2,2017-04-10,0.058,7.888888889,0,76,6.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,,69,8,2017-04-10,0.0496,9.25,0.52,74,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,119,177,20,2017-04-11,0.0264,6.333333333,0,54,3.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,60,109,24,2017-04-11,0.073,11.63333333,0,82.5,6.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,,92,28,2017-04-11,0.066785714,9.155555556,0,89,9.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,19,13,7,2017-04-11,0.059,11.6875,0,71,7.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,135,303,13,2017-04-11,0.03975,13.4,0,78,6.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,,44,7,2017-04-11,0.06,13.83333333,0,80,8.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,168,31,2017-04-11,0.033071429,7.425,1.26,79,3.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,17,14,4,2017-04-11,0.061,12.3,0,84,6.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,,65,15,2017-04-11,0.0288,7.633333333,0,68,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,144,174,28,2017-04-12,0.0404,7.166666667,0,59,5.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,76,109,21,2017-04-12,0.054,10.075,0,77,5.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,,91,19,2017-04-12,0.066357143,9.366666667,0,92,9.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,14,13,7,2017-04-12,0.045285714,9.8375,0,68,9.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,126,331,12,2017-04-12,0.0415,13.04166667,0.03,77,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,,62,7,2017-04-12,0.0545,16.73333333,0,80,7.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0,177,23,2017-04-12,0.034466667,7.725,0.42,78,9.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,12,24,0,2017-04-12,0.035,12.33333333,0.02,60,5.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,,63,6,2017-04-12,0.0436,6.166666667,0,67,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,127,160,30,2017-04-13,0.0324,9.7,0.19,60,2.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,41,107,12,2017-04-13,0.0505,5.033333333,0,66.5,5.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,114,303,10,2017-04-13,0.045,3.426666667,0,66,5.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,25,11,16,2017-04-13,0.042285714,4.823076923,0,69,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,,90,15,2017-04-13,0.060533333,8.39,0,94,9.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,,47,9,2017-04-13,0.0595,13.98333333,0,82,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0,202,43,2017-04-13,0.047466667,7.02,0,80,9.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,11,26,2,2017-04-13,0.037,4.877777778,0,59,5.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,,70,7,2017-04-13,0.0538,9.322222222,0,77,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,158,165,33,2017-04-14,0.041,10.81666667,0.06,66,5.08,1,1,0,0,1,0,0,0,0,0,0,0,0,0
13,53,111,24,2017-04-14,0.056,6.8,0,69,5.53,1,1,0,0,0,0,0,1,0,0,0,0,0,0
55,111,350,8,2017-04-14,0.04275,4.125,0,66,5.81,1,1,0,0,0,1,0,0,0,0,0,0,0,0
14,,87,25,2017-04-14,0.057466667,5.922222222,0,90,9.27,1,1,0,0,0,0,0,0,1,0,0,0,0,0
18,12,18,4,2017-04-14,0.052933333,6.675,0,68,9.45,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8,,57,6,2017-04-14,0.057,16.2,0,82,8.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0
37,0,226,33,2017-04-14,0.046466667,8.2,0,81,9.56,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4,9,15,1,2017-04-14,0.041,6.05,0,60,5.13,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,,61,18,2017-04-14,0.0502,13.66666667,0.16,80,6.64,1,1,0,0,0,0,0,0,0,0,0,0,0,1
54,189,167,38,2017-04-15,0.0561,11.18333333,0.09,82,6.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31,47,96,18,2017-04-15,0.052,7.2,0,67,3.12,0,0,1,0,0,0,0,1,0,0,0,0,0,0
61,133,305,10,2017-04-15,0.042,5.066666667,0,63,4.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17,,82,16,2017-04-15,0.067,6.544444444,0,88,9.54,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,18,19,12,2017-04-15,0.062466667,10.28571429,0,70,9.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8,,45,10,2017-04-15,0.0525,8.4,0,81,8.94,0,0,1,0,0,0,0,0,0,1,0,0,0,0
57,0,181,30,2017-04-15,0.037,5.6,0,81,9.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11,13,26,6,2017-04-15,0.056,7.4,0,70,5.95,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11,,54,9,2017-04-15,0.0518,11.06666667,0,81,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54,176,116,19,2017-04-16,0.0475,5.445454545,0.59,73,5.37,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21,69,79,16,2017-04-16,0.0575,10.8,0,87.5,7.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0
65,167,277,16,2017-04-16,0.0515,9.18,0,88,7.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29,,71,25,2017-04-16,0.0684,9.244444444,0,91,8.78,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,22,11,8,2017-04-16,0.062533333,9.276923077,0,70,8.78,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8,,50,6,2017-04-16,0.0495,10.88,0,81,8.77,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,0,125,31,2017-04-16,0.034866667,8.833333333,0.01,83,8.93,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,11,19,1,2017-04-16,0.056,9.025,0,86,6.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11,,47,7,2017-04-16,0.0472,6.3125,0.03,73,0.94,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,162,160,29,2017-04-17,0.038333333,6.116666667,0,69,6.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,82,134,30,2017-04-17,0.044,6.1,0.065,72.5,6.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,119,371,13,2017-04-17,0.0425,3.533333333,0,73,6.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,21,17,12,2017-04-17,0.035375,6.375,0,71,10.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,,76,17,2017-04-17,0.0528,7.525,0,93,9.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,,59,3,2017-04-17,0.0345,10.46666667,0,80,9.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,192,24,2017-04-17,0.033846154,7.8,0.01,83,9.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,16,33,3,2017-04-17,0.043,5.683333333,0,75,6.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,,84,15,2017-04-17,0.0444,5.8,0,69,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,167,157,26,2017-04-18,0.0538,7.583333333,0,76,6.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,70,133,27,2017-04-18,0.047,5.8,0,69,6.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,120,351,16,2017-04-18,0.03925,3.733333333,0,65,6.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,23,11,9,2017-04-18,0.028538462,4.75,0,75,9.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,,72,11,2017-04-18,0.049866667,5.7,0,95,10.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,,48,4,2017-04-18,0.044,7.833333333,0.02,81,4.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,0,195,32,2017-04-18,0.035866667,5.8,0.93,75,8.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,16,29,1,2017-04-18,0.036,4.766666667,0,51,5.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,,64,11,2017-04-18,0.0542,7.4,0,78,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,143,180,20,2017-04-19,0.0331,7.190909091,0.01,70,5.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,70,107,26,2017-04-19,0.0455,5.48,0,62.5,6.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,142,326,13,2017-04-19,0.03475,4.38,0,54,6.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,,79,13,2017-04-19,0.0578,5.49,0,90,10.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,25,16,7,2017-04-19,0.041666667,5.575,0,68,9.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,,53,7,2017-04-19,0.035,8.64,0,79,6.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,194,27,2017-04-19,0.033133333,8.466666667,0.28,82,9.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,17,21,9,2017-04-19,0.039,6.333333333,0.07,56,6.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,,80,10,2017-04-19,0.0462,11.15,0,81,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,135,188,18,2017-04-20,0.0337,7.983333333,0,73,4.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0
